commodity,market,state,district,date,modal_price,min_price,max_price,arrivals,unit
Soybean,Indore,Various,Indore,2014-03-24,4263.1,4049.95,4476.26,208,Quintal
Soybean,Indore,Various,Indore,2014-03-25,4335.15,4118.39,4551.91,153,Quintal
Soybean,Indore,Various,Indore,2014-03-26,4331.2,4114.64,4547.76,246,Quintal
Soybean,Indore,Various,Indore,2014-03-27,4331.25,4114.69,4547.81,194,Quintal
Soybean,Indore,Various,Indore,2014-03-28,4305.3,4090.03,4520.57,167,Quintal
Soybean,Indore,Various,Indore,2014-03-29,4203.35,3993.18,4413.52,207,Quintal
Soybean,Indore,Various,Indore,2014-03-31,4181.45,3972.38,4390.52,207,Quintal
Soybean,Indore,Various,Indore,2014-04-01,4353.5,4135.82,4571.18,229,Quintal
Soybean,Indore,Various,Indore,2014-04-02,4299.55,4084.57,4514.53,173,Quintal
Soybean,Indore,Various,Indore,2014-04-03,4363.6,4145.42,4581.78,248,Quintal
Soybean,Indore,Various,Indore,2014-04-04,4217.65,4006.77,4428.53,201,Quintal
Soybean,Indore,Various,Indore,2014-04-05,4317.7,4101.81,4533.59,197,Quintal
Soybean,Indore,Various,Indore,2014-04-07,4293.8,4079.11,4508.49,183,Quintal
Soybean,Indore,Various,Indore,2014-04-08,4317.85,4101.96,4533.74,191,Quintal
Soybean,Indore,Various,Indore,2014-04-09,4251.9,4039.3,4464.49,249,Quintal
Soybean,Indore,Various,Indore,2014-04-10,4305.95,4090.65,4521.25,219,Quintal
Soybean,Indore,Various,Indore,2014-04-11,4310.0,4094.5,4525.5,187,Quintal
Soybean,Indore,Various,Indore,2014-04-12,4276.05,4062.25,4489.85,235,Quintal
Soybean,Indore,Various,Indore,2014-04-14,4342.15,4125.04,4559.26,202,Quintal
Soybean,Indore,Various,Indore,2014-04-15,4244.2,4031.99,4456.41,237,Quintal
Soybean,Indore,Various,Indore,2014-04-16,4218.25,4007.34,4429.16,202,Quintal
Soybean,Indore,Various,Indore,2014-04-17,4182.3,3973.18,4391.41,151,Quintal
Soybean,Indore,Various,Indore,2014-04-18,4216.35,4005.53,4427.17,186,Quintal
Soybean,Indore,Various,Indore,2014-04-19,4294.4,4079.68,4509.12,249,Quintal
Soybean,Indore,Various,Indore,2014-04-21,4276.5,4062.67,4490.32,154,Quintal
Soybean,Indore,Various,Indore,2014-04-22,4302.55,4087.42,4517.68,229,Quintal
Soybean,Indore,Various,Indore,2014-04-23,4356.6,4138.77,4574.43,229,Quintal
Soybean,Indore,Various,Indore,2014-04-24,4342.65,4125.52,4559.78,152,Quintal
Soybean,Indore,Various,Indore,2014-04-25,4254.7,4041.96,4467.44,248,Quintal
Soybean,Indore,Various,Indore,2014-04-26,4288.75,4074.31,4503.19,213,Quintal
Soybean,Indore,Various,Indore,2014-04-28,4322.85,4106.71,4538.99,235,Quintal
Soybean,Indore,Various,Indore,2014-04-29,4196.9,3987.05,4406.74,206,Quintal
Soybean,Indore,Various,Indore,2014-04-30,4232.95,4021.3,4444.6,229,Quintal
Soybean,Indore,Various,Indore,2014-05-02,4245.05,4032.8,4457.3,242,Quintal
Soybean,Indore,Various,Indore,2014-05-03,4263.1,4049.95,4476.26,226,Quintal
Soybean,Indore,Various,Indore,2014-05-05,4235.2,4023.44,4446.96,234,Quintal
Soybean,Indore,Various,Indore,2014-05-06,4237.25,4025.39,4449.11,152,Quintal
Soybean,Indore,Various,Indore,2014-05-07,4201.3,3991.24,4411.37,199,Quintal
Soybean,Indore,Various,Indore,2014-05-08,4291.35,4076.78,4505.92,220,Quintal
Soybean,Indore,Various,Indore,2014-05-09,4227.4,4016.03,4438.77,231,Quintal
Soybean,Indore,Various,Indore,2014-05-10,4231.45,4019.88,4443.02,163,Quintal
Soybean,Indore,Various,Indore,2014-05-12,4263.55,4050.37,4476.73,208,Quintal
Soybean,Indore,Various,Indore,2014-05-13,4299.6,4084.62,4514.58,245,Quintal
Soybean,Indore,Various,Indore,2014-05-14,4217.65,4006.77,4428.53,185,Quintal
Soybean,Indore,Various,Indore,2014-05-15,4207.7,3997.31,4418.09,152,Quintal
Soybean,Indore,Various,Indore,2014-05-16,4191.75,3982.16,4401.34,193,Quintal
Soybean,Indore,Various,Indore,2014-05-19,4215.9,4005.1,4426.69,216,Quintal
Soybean,Indore,Various,Indore,2014-05-20,4349.95,4132.45,4567.45,157,Quintal
Soybean,Indore,Various,Indore,2014-05-21,4312.0,4096.4,4527.6,157,Quintal
Soybean,Indore,Various,Indore,2014-05-22,4350.05,4132.55,4567.55,176,Quintal
Soybean,Indore,Various,Indore,2014-05-23,4344.1,4126.9,4561.31,208,Quintal
Soybean,Indore,Various,Indore,2014-05-24,4310.15,4094.64,4525.66,166,Quintal
Soybean,Indore,Various,Indore,2014-05-26,4296.25,4081.44,4511.06,227,Quintal
Soybean,Indore,Various,Indore,2014-05-27,4372.3,4153.69,4590.91,159,Quintal
Soybean,Indore,Various,Indore,2014-05-28,4324.35,4108.13,4540.57,208,Quintal
Soybean,Indore,Various,Indore,2014-05-29,4232.4,4020.78,4444.02,163,Quintal
Soybean,Indore,Various,Indore,2014-05-30,4260.45,4047.43,4473.47,156,Quintal
Soybean,Indore,Various,Indore,2014-05-31,4266.5,4053.17,4479.82,185,Quintal
Soybean,Indore,Various,Indore,2014-06-02,4276.6,4062.77,4490.43,227,Quintal
Soybean,Indore,Various,Indore,2014-06-03,4350.65,4133.12,4568.18,188,Quintal
Soybean,Indore,Various,Indore,2014-06-04,4262.7,4049.56,4475.84,213,Quintal
Soybean,Indore,Various,Indore,2014-06-05,4186.75,3977.41,4396.09,223,Quintal
Soybean,Indore,Various,Indore,2014-06-06,4234.8,4023.06,4446.54,226,Quintal
Soybean,Indore,Various,Indore,2014-06-07,4334.85,4118.11,4551.59,222,Quintal
Soybean,Indore,Various,Indore,2014-06-09,4204.95,3994.7,4415.2,189,Quintal
Soybean,Indore,Various,Indore,2014-06-10,4191.0,3981.45,4400.55,156,Quintal
Soybean,Indore,Various,Indore,2014-06-11,4365.05,4146.8,4583.3,249,Quintal
Soybean,Indore,Various,Indore,2014-06-12,4267.1,4053.75,4480.46,177,Quintal
Soybean,Indore,Various,Indore,2014-06-13,4215.15,4004.39,4425.91,240,Quintal
Soybean,Indore,Various,Indore,2014-06-14,4363.2,4145.04,4581.36,220,Quintal
Soybean,Indore,Various,Indore,2014-06-16,4361.3,4143.23,4579.37,241,Quintal
Soybean,Indore,Various,Indore,2014-06-17,4221.35,4010.28,4432.42,184,Quintal
Soybean,Indore,Various,Indore,2014-06-18,4209.4,3998.93,4419.87,224,Quintal
Soybean,Indore,Various,Indore,2014-06-19,4259.45,4046.48,4472.42,249,Quintal
Soybean,Indore,Various,Indore,2014-06-20,4267.5,4054.12,4480.88,168,Quintal
Soybean,Indore,Various,Indore,2014-06-21,4263.55,4050.37,4476.73,202,Quintal
Soybean,Indore,Various,Indore,2014-06-23,4243.65,4031.47,4455.83,172,Quintal
Soybean,Indore,Various,Indore,2014-06-24,4269.7,4056.21,4483.19,220,Quintal
Soybean,Indore,Various,Indore,2014-06-25,4253.75,4041.06,4466.44,215,Quintal
Soybean,Indore,Various,Indore,2014-06-26,4315.8,4100.01,4531.59,201,Quintal
Soybean,Indore,Various,Indore,2014-06-27,4321.85,4105.76,4537.94,220,Quintal
Soybean,Indore,Various,Indore,2014-06-28,4197.9,3988.0,4407.8,180,Quintal
Soybean,Indore,Various,Indore,2014-06-30,4200.0,3990.0,4410.0,181,Quintal
Soybean,Indore,Various,Indore,2014-07-01,4232.05,4020.45,4443.65,160,Quintal
Soybean,Indore,Various,Indore,2014-07-02,4268.1,4054.7,4481.51,182,Quintal
Soybean,Indore,Various,Indore,2014-07-03,4304.15,4088.94,4519.36,231,Quintal
Soybean,Indore,Various,Indore,2014-07-05,4200.25,3990.24,4410.26,172,Quintal
Soybean,Indore,Various,Indore,2014-07-07,4318.35,4102.43,4534.27,244,Quintal
Soybean,Indore,Various,Indore,2014-07-08,4338.4,4121.48,4555.32,224,Quintal
Soybean,Indore,Various,Indore,2014-07-09,4352.45,4134.83,4570.07,217,Quintal
Soybean,Indore,Various,Indore,2014-07-10,4334.5,4117.77,4551.23,214,Quintal
Soybean,Indore,Various,Indore,2014-07-11,4326.55,4110.22,4542.88,234,Quintal
Soybean,Indore,Various,Indore,2014-07-12,4318.6,4102.67,4534.53,186,Quintal
Soybean,Indore,Various,Indore,2014-07-14,4348.7,4131.26,4566.14,215,Quintal
Soybean,Indore,Various,Indore,2014-07-15,4250.75,4038.21,4463.29,194,Quintal
Soybean,Indore,Various,Indore,2014-07-16,4266.8,4053.46,4480.14,224,Quintal
Soybean,Indore,Various,Indore,2014-07-17,4278.85,4064.91,4492.79,164,Quintal
Soybean,Indore,Various,Indore,2014-07-18,4326.9,4110.55,4543.24,222,Quintal
Soybean,Indore,Various,Indore,2014-07-19,4372.95,4154.3,4591.6,160,Quintal
Soybean,Indore,Various,Indore,2014-07-21,4191.05,3981.5,4400.6,193,Quintal
Soybean,Indore,Various,Indore,2014-07-22,4343.1,4125.94,4560.26,165,Quintal
Soybean,Indore,Various,Indore,2014-07-23,4335.15,4118.39,4551.91,158,Quintal
Soybean,Indore,Various,Indore,2014-07-24,4221.2,4010.14,4432.26,174,Quintal
Soybean,Indore,Various,Indore,2014-07-25,4355.25,4137.49,4573.01,184,Quintal
Soybean,Indore,Various,Indore,2014-07-26,4349.3,4131.84,4566.77,157,Quintal
Soybean,Indore,Various,Indore,2014-07-28,4209.4,3998.93,4419.87,191,Quintal
Soybean,Indore,Various,Indore,2014-07-29,4277.45,4063.58,4491.32,213,Quintal
Soybean,Indore,Various,Indore,2014-07-30,4263.5,4050.32,4476.68,173,Quintal
Soybean,Indore,Various,Indore,2014-07-31,4239.55,4027.57,4451.53,208,Quintal
Soybean,Indore,Various,Indore,2014-08-01,4193.6,3983.92,4403.28,206,Quintal
Soybean,Indore,Various,Indore,2014-08-02,4333.65,4116.97,4550.33,189,Quintal
Soybean,Indore,Various,Indore,2014-08-04,4197.75,3987.86,4407.64,162,Quintal
Soybean,Indore,Various,Indore,2014-08-05,4321.8,4105.71,4537.89,172,Quintal
Soybean,Indore,Various,Indore,2014-08-06,4333.85,4117.16,4550.54,198,Quintal
Soybean,Indore,Various,Indore,2014-08-07,4221.9,4010.8,4432.99,248,Quintal
Soybean,Indore,Various,Indore,2014-08-08,4215.95,4005.15,4426.75,191,Quintal
Soybean,Indore,Various,Indore,2014-08-09,4214.0,4003.3,4424.7,229,Quintal
Soybean,Indore,Various,Indore,2014-08-11,4292.1,4077.5,4506.71,228,Quintal
Soybean,Indore,Various,Indore,2014-08-12,4242.15,4030.04,4454.26,153,Quintal
Soybean,Indore,Various,Indore,2014-08-13,4306.2,4090.89,4521.51,218,Quintal
Soybean,Indore,Various,Indore,2014-08-14,4228.25,4016.84,4439.66,229,Quintal
Soybean,Indore,Various,Indore,2014-08-15,4232.3,4020.68,4443.91,163,Quintal
Soybean,Indore,Various,Indore,2014-08-16,4198.35,3988.43,4408.27,199,Quintal
Soybean,Indore,Various,Indore,2014-08-18,4218.45,4007.53,4429.37,158,Quintal
Soybean,Indore,Various,Indore,2014-08-19,4234.5,4022.77,4446.23,222,Quintal
Soybean,Indore,Various,Indore,2014-08-20,4254.55,4041.82,4467.28,204,Quintal
Soybean,Indore,Various,Indore,2014-08-21,4204.6,3994.37,4414.83,192,Quintal
Soybean,Indore,Various,Indore,2014-08-22,4376.65,4157.82,4595.48,217,Quintal
Soybean,Indore,Various,Indore,2014-08-23,4244.7,4032.46,4456.94,243,Quintal
Soybean,Indore,Various,Indore,2014-08-25,4222.8,4011.66,4433.94,169,Quintal
Soybean,Indore,Various,Indore,2014-08-26,4186.85,3977.51,4396.19,223,Quintal
Soybean,Indore,Various,Indore,2014-08-27,4336.9,4120.05,4553.74,222,Quintal
Soybean,Indore,Various,Indore,2014-08-28,4356.95,4139.1,4574.8,205,Quintal
Soybean,Indore,Various,Indore,2014-08-29,4259.0,4046.05,4471.95,239,Quintal
Soybean,Indore,Various,Indore,2014-08-30,4329.05,4112.6,4545.5,161,Quintal
Soybean,Indore,Various,Indore,2014-09-01,4311.15,4095.59,4526.71,240,Quintal
Soybean,Indore,Various,Indore,2014-09-03,4231.25,4019.69,4442.81,178,Quintal
Soybean,Indore,Various,Indore,2014-09-04,4279.3,4065.34,4493.27,156,Quintal
Soybean,Indore,Various,Indore,2014-09-05,4337.35,4120.48,4554.22,160,Quintal
Soybean,Indore,Various,Indore,2014-09-06,4241.4,4029.33,4453.47,168,Quintal
Soybean,Indore,Various,Indore,2014-09-08,4213.5,4002.82,4424.18,182,Quintal
Soybean,Indore,Various,Indore,2014-09-09,4249.55,4037.07,4462.03,206,Quintal
Soybean,Indore,Various,Indore,2014-09-10,4385.6,4166.32,4604.88,229,Quintal
Soybean,Indore,Various,Indore,2014-09-11,4271.65,4058.07,4485.23,152,Quintal
Soybean,Indore,Various,Indore,2014-09-13,4325.75,4109.46,4542.04,247,Quintal
Soybean,Indore,Various,Indore,2014-09-15,4255.85,4043.06,4468.64,203,Quintal
Soybean,Indore,Various,Indore,2014-09-16,4223.9,4012.7,4435.1,161,Quintal
Soybean,Indore,Various,Indore,2014-09-18,4330.0,4113.5,4546.5,235,Quintal
Soybean,Indore,Various,Indore,2014-09-19,4296.05,4081.25,4510.85,187,Quintal
Soybean,Indore,Various,Indore,2014-09-20,4360.1,4142.1,4578.11,204,Quintal
Soybean,Indore,Various,Indore,2014-09-22,4248.2,4035.79,4460.61,191,Quintal
Soybean,Indore,Various,Indore,2014-09-23,4232.25,4020.64,4443.86,167,Quintal
Soybean,Indore,Various,Indore,2014-09-25,4350.35,4132.83,4567.87,207,Quintal
Soybean,Indore,Various,Indore,2014-09-26,4236.4,4024.58,4448.22,232,Quintal
Soybean,Indore,Various,Indore,2014-09-27,4258.45,4045.53,4471.37,157,Quintal
Soybean,Indore,Various,Indore,2014-09-29,4274.55,4060.82,4488.28,179,Quintal
Soybean,Indore,Various,Indore,2014-09-30,4382.6,4163.47,4601.73,244,Quintal
Soybean,Indore,Various,Indore,2014-10-01,4953.65,4705.97,5201.33,151,Quintal
Soybean,Indore,Various,Indore,2014-10-02,4993.7,4744.01,5243.39,153,Quintal
Soybean,Indore,Various,Indore,2014-10-03,4999.75,4749.76,5249.74,192,Quintal
Soybean,Indore,Various,Indore,2014-10-04,5029.8,4778.31,5281.29,222,Quintal
Soybean,Indore,Various,Indore,2014-10-06,5009.9,4759.4,5260.39,202,Quintal
Soybean,Indore,Various,Indore,2014-10-07,4911.95,4666.35,5157.55,198,Quintal
Soybean,Indore,Various,Indore,2014-10-08,4878.0,4634.1,5121.9,216,Quintal
Soybean,Indore,Various,Indore,2014-10-09,5054.05,4801.35,5306.75,174,Quintal
Soybean,Indore,Various,Indore,2014-10-10,4980.1,4731.1,5229.11,244,Quintal
Soybean,Indore,Various,Indore,2014-10-13,5014.25,4763.54,5264.96,152,Quintal
Soybean,Indore,Various,Indore,2014-10-14,4894.3,4649.59,5139.02,188,Quintal
Soybean,Indore,Various,Indore,2014-10-15,4864.35,4621.13,5107.57,193,Quintal
Soybean,Indore,Various,Indore,2014-10-16,4990.4,4740.88,5239.92,163,Quintal
Soybean,Indore,Various,Indore,2014-10-17,5036.45,4784.63,5288.27,205,Quintal
Soybean,Indore,Various,Indore,2014-10-18,4992.5,4742.88,5242.12,231,Quintal
Soybean,Indore,Various,Indore,2014-10-20,4970.6,4722.07,5219.13,160,Quintal
Soybean,Indore,Various,Indore,2014-10-21,4900.65,4655.62,5145.68,238,Quintal
Soybean,Indore,Various,Indore,2014-10-22,5022.7,4771.56,5273.84,222,Quintal
Soybean,Indore,Various,Indore,2014-10-23,4982.75,4733.61,5231.89,157,Quintal
Soybean,Indore,Various,Indore,2014-10-24,4936.8,4689.96,5183.64,222,Quintal
Soybean,Indore,Various,Indore,2014-10-25,5010.85,4760.31,5261.39,153,Quintal
Soybean,Indore,Various,Indore,2014-10-27,5048.95,4796.5,5301.4,225,Quintal
Soybean,Indore,Various,Indore,2014-10-28,4995.0,4745.25,5244.75,228,Quintal
Soybean,Indore,Various,Indore,2014-10-29,5063.05,4809.9,5316.2,180,Quintal
Soybean,Indore,Various,Indore,2014-10-30,4893.1,4648.44,5137.76,234,Quintal
Soybean,Indore,Various,Indore,2014-11-01,4993.2,4743.54,5242.86,205,Quintal
Soybean,Indore,Various,Indore,2014-11-03,5033.3,4781.64,5284.97,203,Quintal
Soybean,Indore,Various,Indore,2014-11-04,4971.35,4722.78,5219.92,219,Quintal
Soybean,Indore,Various,Indore,2014-11-05,4995.4,4745.63,5245.17,221,Quintal
Soybean,Indore,Various,Indore,2014-11-06,4913.45,4667.78,5159.12,187,Quintal
Soybean,Indore,Various,Indore,2014-11-07,4965.5,4717.22,5213.78,166,Quintal
Soybean,Indore,Various,Indore,2014-11-10,4979.65,4730.67,5228.63,180,Quintal
Soybean,Indore,Various,Indore,2014-11-11,4923.7,4677.51,5169.89,239,Quintal
Soybean,Indore,Various,Indore,2014-11-12,4971.75,4723.16,5220.34,239,Quintal
Soybean,Indore,Various,Indore,2014-11-13,4919.8,4673.81,5165.79,218,Quintal
Soybean,Indore,Various,Indore,2014-11-14,4981.85,4732.76,5230.94,242,Quintal
Soybean,Indore,Various,Indore,2014-11-15,4977.9,4729.0,5226.8,153,Quintal
Soybean,Indore,Various,Indore,2014-11-17,5056.0,4803.2,5308.8,153,Quintal
Soybean,Indore,Various,Indore,2014-11-18,4952.05,4704.45,5199.65,173,Quintal
Soybean,Indore,Various,Indore,2014-11-19,4876.1,4632.3,5119.91,211,Quintal
Soybean,Indore,Various,Indore,2014-11-20,4942.15,4695.04,5189.26,164,Quintal
Soybean,Indore,Various,Indore,2014-11-21,4968.2,4719.79,5216.61,217,Quintal
Soybean,Indore,Various,Indore,2014-11-22,5030.25,4778.74,5281.76,171,Quintal
Soybean,Indore,Various,Indore,2014-11-24,4908.35,4662.93,5153.77,213,Quintal
Soybean,Indore,Various,Indore,2014-11-25,4970.4,4721.88,5218.92,169,Quintal
Soybean,Indore,Various,Indore,2014-11-26,4966.45,4718.13,5214.77,235,Quintal
Soybean,Indore,Various,Indore,2014-11-27,4988.5,4739.07,5237.93,233,Quintal
Soybean,Indore,Various,Indore,2014-11-28,4868.55,4625.12,5111.98,211,Quintal
Soybean,Indore,Various,Indore,2014-11-29,4966.6,4718.27,5214.93,204,Quintal
Soybean,Indore,Various,Indore,2014-12-01,4872.7,4629.06,5116.34,228,Quintal
Soybean,Indore,Various,Indore,2014-12-02,4948.75,4701.31,5196.19,175,Quintal
Soybean,Indore,Various,Indore,2014-12-03,4914.8,4669.06,5160.54,223,Quintal
Soybean,Indore,Various,Indore,2014-12-04,4992.85,4743.21,5242.49,168,Quintal
Soybean,Indore,Various,Indore,2014-12-05,4992.9,4743.25,5242.55,180,Quintal
Soybean,Indore,Various,Indore,2014-12-06,4912.95,4667.3,5158.6,158,Quintal
Soybean,Indore,Various,Indore,2014-12-08,4953.05,4705.4,5200.7,191,Quintal
Soybean,Indore,Various,Indore,2014-12-09,4941.1,4694.05,5188.16,188,Quintal
Soybean,Indore,Various,Indore,2014-12-10,4869.15,4625.69,5112.61,226,Quintal
Soybean,Indore,Various,Indore,2014-12-11,4895.2,4650.44,5139.96,236,Quintal
Soybean,Indore,Various,Indore,2014-12-12,5047.25,4794.89,5299.61,169,Quintal
Soybean,Indore,Various,Indore,2014-12-13,5047.3,4794.94,5299.66,165,Quintal
Soybean,Indore,Various,Indore,2014-12-15,4923.4,4677.23,5169.57,174,Quintal
Soybean,Indore,Various,Indore,2014-12-17,5003.5,4753.32,5253.68,239,Quintal
Soybean,Indore,Various,Indore,2014-12-18,4931.55,4684.97,5178.13,222,Quintal
Soybean,Indore,Various,Indore,2014-12-19,5029.6,4778.12,5281.08,188,Quintal
Soybean,Indore,Various,Indore,2014-12-20,4921.65,4675.57,5167.73,203,Quintal
Soybean,Indore,Various,Indore,2014-12-22,4873.75,4630.06,5117.44,169,Quintal
Soybean,Indore,Various,Indore,2014-12-23,4885.8,4641.51,5130.09,233,Quintal
Soybean,Indore,Various,Indore,2014-12-24,4947.85,4700.46,5195.24,198,Quintal
Soybean,Indore,Various,Indore,2014-12-25,4883.9,4639.7,5128.1,240,Quintal
Soybean,Indore,Various,Indore,2014-12-26,4897.95,4653.05,5142.85,155,Quintal
Soybean,Indore,Various,Indore,2014-12-27,4998.0,4748.1,5247.9,182,Quintal
Soybean,Indore,Various,Indore,2014-12-29,4986.1,4736.8,5235.41,155,Quintal
Soybean,Indore,Various,Indore,2014-12-30,5050.15,4797.64,5302.66,225,Quintal
Soybean,Indore,Various,Indore,2014-12-31,4994.2,4744.49,5243.91,151,Quintal
Soybean,Indore,Various,Indore,2015-01-01,4263.25,4050.09,4476.41,151,Quintal
Soybean,Indore,Various,Indore,2015-01-02,4355.3,4137.53,4573.07,231,Quintal
Soybean,Indore,Various,Indore,2015-01-03,4227.35,4015.98,4438.72,178,Quintal
Soybean,Indore,Various,Indore,2015-01-05,4313.45,4097.78,4529.12,204,Quintal
Soybean,Indore,Various,Indore,2015-01-06,4365.5,4147.22,4583.78,191,Quintal
Soybean,Indore,Various,Indore,2015-01-07,4259.55,4046.57,4472.53,211,Quintal
Soybean,Indore,Various,Indore,2015-01-08,4225.6,4014.32,4436.88,183,Quintal
Soybean,Indore,Various,Indore,2015-01-09,4277.65,4063.77,4491.53,168,Quintal
Soybean,Indore,Various,Indore,2015-01-10,4257.7,4044.81,4470.59,185,Quintal
Soybean,Indore,Various,Indore,2015-01-13,4265.85,4052.56,4479.14,167,Quintal
Soybean,Indore,Various,Indore,2015-01-14,4335.9,4119.1,4552.69,246,Quintal
