commodity,market,state,district,date,modal_price,min_price,max_price,arrivals,unit
Groundnut,Rajkot,Various,Rajkot,2014-01-27,5911.3,5615.73,6206.87,182,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-01-28,5841.35,5549.28,6133.42,244,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-01-29,5917.4,5621.53,6213.27,182,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-01-30,5935.45,5638.68,6232.22,180,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-01-31,5851.5,5558.93,6144.07,224,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-01,5813.55,5522.87,6104.23,178,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-03,5973.65,5674.97,6272.33,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-04,5853.7,5561.01,6146.39,169,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-05,5989.75,5690.26,6289.24,162,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-06,5869.8,5576.31,6163.29,186,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-07,5989.85,5690.36,6289.34,175,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-08,5797.9,5508.0,6087.8,179,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-10,5986.0,5686.7,6285.3,232,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-12,5916.1,5620.3,6211.91,164,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-14,5880.2,5586.19,6174.21,244,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-15,5800.25,5510.24,6090.26,202,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-17,5910.35,5614.83,6205.87,156,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-18,5882.4,5588.28,6176.52,184,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-19,5976.45,5677.63,6275.27,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-20,5912.5,5616.88,6208.12,172,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-22,5888.6,5594.17,6183.03,171,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-24,5954.7,5656.96,6252.44,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-25,5822.75,5531.61,6113.89,191,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-26,5862.8,5569.66,6155.94,165,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-27,5834.85,5543.11,6126.59,166,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-02-28,5898.9,5603.95,6193.85,195,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-01,5956.95,5659.1,6254.8,220,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-03,5841.05,5549.0,6133.1,235,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-04,5849.1,5556.65,6141.56,163,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-05,5987.15,5687.79,6286.51,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-06,5943.2,5646.04,6240.36,154,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-07,5825.25,5533.99,6116.51,217,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-08,5977.3,5678.43,6276.17,242,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-10,5903.4,5608.23,6198.57,185,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-11,5845.45,5553.18,6137.72,221,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-12,5905.5,5610.22,6200.78,241,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-13,5923.55,5627.37,6219.73,207,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-14,5797.6,5507.72,6087.48,161,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-15,5901.65,5606.57,6196.73,173,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-17,5881.75,5587.66,6175.84,247,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-19,5911.85,5616.26,6207.44,198,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-20,5819.9,5528.9,6110.89,156,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-21,5909.95,5614.45,6205.45,197,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-22,5874.0,5580.3,6167.7,243,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-24,5820.1,5529.1,6111.11,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-25,5860.15,5567.14,6153.16,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-26,5900.2,5605.19,6195.21,246,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-27,5878.25,5584.34,6172.16,194,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-28,5978.3,5679.39,6277.22,167,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-29,5932.35,5635.73,6228.97,207,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-03-31,5906.45,5611.13,6201.77,207,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-01,5802.5,5512.38,6092.62,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-02,5840.55,5548.52,6132.58,173,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-03,5804.6,5514.37,6094.83,248,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-04,5858.65,5565.72,6151.58,201,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-05,5922.7,5626.56,6218.84,197,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-07,5976.8,5677.96,6275.64,183,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-08,5950.85,5653.31,6248.39,191,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-09,5912.9,5617.25,6208.55,249,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-10,5894.95,5600.2,6189.7,219,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-11,5961.0,5662.95,6259.05,187,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-12,5875.05,5581.3,6168.8,235,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-14,5909.15,5613.69,6204.61,202,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-15,5879.2,5585.24,6173.16,237,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-16,5971.25,5672.69,6269.81,202,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-17,5985.3,5686.03,6284.57,151,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-18,5841.35,5549.28,6133.42,186,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-19,5961.4,5663.33,6259.47,249,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-21,5965.5,5667.22,6263.78,154,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-22,5855.55,5562.77,6148.33,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-23,5975.6,5676.82,6274.38,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-24,5857.65,5564.77,6150.53,152,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-25,5985.7,5686.41,6284.98,248,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-26,5905.75,5610.46,6201.04,213,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-28,5803.85,5513.66,6094.04,235,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-29,5923.9,5627.7,6220.1,206,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-04-30,5823.95,5532.75,6115.15,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-02,5900.05,5605.05,6195.05,242,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-03,5850.1,5557.6,6142.61,226,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-05,5952.2,5654.59,6249.81,234,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-06,5924.25,5628.04,6220.46,152,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-07,5956.3,5658.48,6254.12,199,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-08,5962.35,5664.23,6260.47,220,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-09,5914.4,5618.68,6210.12,231,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-10,5926.45,5630.13,6222.77,163,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-12,5846.55,5554.22,6138.88,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-13,5828.6,5537.17,6120.03,245,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-14,5908.65,5613.22,6204.08,185,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-15,5840.7,5548.66,6132.73,152,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-16,5886.75,5592.41,6181.09,193,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-19,5946.9,5649.55,6244.24,216,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-20,5876.95,5583.1,6170.8,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-21,5905.0,5609.75,6200.25,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-22,5995.05,5695.3,6294.8,176,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-23,5925.1,5628.85,6221.36,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-24,5797.15,5507.29,6087.01,166,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-26,5887.25,5592.89,6181.61,227,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-27,5937.3,5640.43,6234.17,159,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-28,5931.35,5634.78,6227.92,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-29,5929.4,5632.93,6225.87,163,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-30,5909.45,5613.98,6204.92,156,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-05-31,5971.5,5672.93,6270.07,185,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-02,5805.6,5515.32,6095.88,227,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-03,5913.65,5617.97,6209.33,188,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-04,5909.7,5614.21,6205.19,213,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-05,5905.75,5610.46,6201.04,223,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-06,5845.8,5553.51,6138.09,226,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-07,5861.85,5568.76,6154.94,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-09,5877.95,5584.05,6171.85,189,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-10,5822.0,5530.9,6113.1,156,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-11,5884.05,5589.85,6178.25,249,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-12,5942.1,5644.99,6239.21,177,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-13,5996.15,5696.34,6295.96,240,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-14,5894.2,5599.49,6188.91,220,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-16,5958.3,5660.39,6256.22,241,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-17,5972.35,5673.73,6270.97,184,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-18,5864.4,5571.18,6157.62,224,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-19,5982.45,5683.33,6281.57,249,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-20,5930.5,5633.97,6227.03,168,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-21,5918.55,5622.62,6214.48,202,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-23,5920.65,5624.62,6216.68,172,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-24,5820.7,5529.66,6111.73,220,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-25,5938.75,5641.81,6235.69,215,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-26,5848.8,5556.36,6141.24,201,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-27,5846.85,5554.51,6139.19,220,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-28,5844.9,5552.65,6137.14,180,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-06-30,5845.0,5552.75,6137.25,181,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-01,5859.05,5566.1,6152.0,160,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-02,5811.1,5520.55,6101.66,182,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-03,5823.15,5531.99,6114.31,231,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-05,5829.25,5537.79,6120.71,172,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-07,5837.35,5545.48,6129.22,244,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-08,5849.4,5556.93,6141.87,224,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-09,5899.45,5604.48,6194.42,217,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-10,5971.5,5672.93,6270.07,214,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-11,5859.55,5566.57,6152.53,234,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-12,5857.6,5564.72,6150.48,186,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-14,5943.7,5646.51,6240.89,215,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-15,5925.75,5629.46,6222.04,194,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-16,5817.8,5526.91,6108.69,224,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-17,5945.85,5648.56,6243.14,164,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-18,5987.9,5688.5,6287.3,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-19,5951.95,5654.35,6249.55,160,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-21,5974.05,5675.35,6272.75,193,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-22,5846.1,5553.8,6138.41,165,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-23,5930.15,5633.64,6226.66,158,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-24,5844.2,5551.99,6136.41,174,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-25,5978.25,5679.34,6277.16,184,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-26,5924.3,5628.09,6220.52,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-28,5980.4,5681.38,6279.42,191,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-29,5868.45,5575.03,6161.87,213,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-30,5874.5,5580.77,6168.23,173,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-07-31,5962.55,5664.42,6260.68,208,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-01,5868.6,5575.17,6162.03,206,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-02,5892.65,5598.02,6187.28,189,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-04,5828.75,5537.31,6120.19,162,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-05,5850.8,5558.26,6143.34,172,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-06,5864.85,5571.61,6158.09,198,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-07,5810.9,5520.35,6101.44,248,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-08,5888.95,5594.5,6183.4,191,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-09,5837.0,5545.15,6128.85,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-11,5957.1,5659.24,6254.96,228,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-12,5803.15,5512.99,6093.31,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-13,5905.2,5609.94,6200.46,218,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-14,5961.25,5663.19,6259.31,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-15,5947.3,5649.93,6244.67,163,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-16,5917.35,5621.48,6213.22,199,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-18,5933.45,5636.78,6230.12,158,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-19,5853.5,5560.82,6146.18,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-20,5993.55,5693.87,6293.23,204,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-21,5825.6,5534.32,6116.88,192,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-22,5949.65,5652.17,6247.13,217,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-23,5943.7,5646.51,6240.89,243,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-25,5891.8,5597.21,6186.39,169,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-26,5971.85,5673.26,6270.44,223,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-27,5923.9,5627.7,6220.1,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-28,5819.95,5528.95,6110.95,205,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-29,5958.0,5660.1,6255.9,239,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-08-30,5818.05,5527.15,6108.95,161,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-01,5872.15,5578.54,6165.76,240,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-03,5834.25,5542.54,6125.96,178,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-04,5930.3,5633.78,6226.82,156,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-05,5940.35,5643.33,6237.37,160,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-06,5998.4,5698.48,6298.32,168,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-08,5916.5,5620.68,6212.32,182,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-09,5880.55,5586.52,6174.58,206,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-10,5874.6,5580.87,6168.33,229,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-11,5876.65,5582.82,6170.48,152,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-13,5914.75,5619.01,6210.49,247,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-15,5976.85,5678.01,6275.69,203,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-16,5978.9,5679.95,6277.85,161,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-18,5961.0,5662.95,6259.05,235,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-19,5873.05,5579.4,6166.7,187,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-20,5837.1,5545.24,6128.96,204,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-22,5867.2,5573.84,6160.56,191,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-23,5895.25,5600.49,6190.01,167,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-25,5939.35,5642.38,6236.32,207,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-26,5823.4,5532.23,6114.57,232,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-27,5855.45,5562.68,6148.22,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-29,5813.55,5522.87,6104.23,179,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-09-30,5865.6,5572.32,6158.88,244,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-01,6889.65,6545.17,7234.13,151,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-02,6829.7,6488.21,7171.19,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-03,6773.75,6435.06,7112.44,192,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-04,6847.8,6505.41,7190.19,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-06,6861.9,6518.8,7204.99,202,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-07,6907.95,6562.55,7253.35,198,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-08,6760.0,6422.0,7098.0,216,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-09,6858.05,6515.15,7200.95,174,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-10,6896.1,6551.3,7240.91,244,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-13,6876.25,6532.44,7220.06,152,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-14,6834.3,6492.59,7176.02,188,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-15,6764.35,6426.13,7102.57,193,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-16,6746.4,6409.08,7083.72,163,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-17,6866.45,6523.13,7209.77,205,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-18,6862.5,6519.38,7205.62,231,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-20,6812.6,6471.97,7153.23,160,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-21,6914.65,6568.92,7260.38,238,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-22,6856.7,6513.86,7199.53,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-23,6850.75,6508.21,7193.29,157,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-24,6906.8,6561.46,7252.14,222,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-25,6868.85,6525.41,7212.29,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-27,6896.95,6552.1,7241.8,225,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-28,6919.0,6573.05,7264.95,228,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-29,6839.05,6497.1,7181.0,180,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-10-30,6753.1,6415.44,7090.76,234,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-01,6777.2,6438.34,7116.06,205,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-03,6743.3,6406.14,7080.47,203,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-04,6871.35,6527.78,7214.92,219,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-05,6789.4,6449.93,7128.87,221,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-06,6889.45,6544.98,7233.92,187,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-07,6859.5,6516.52,7202.48,166,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-10,6877.65,6533.77,7221.53,180,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-11,6869.7,6526.21,7213.19,239,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-12,6883.75,6539.56,7227.94,239,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-13,6815.8,6475.01,7156.59,218,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-14,6765.85,6427.56,7104.14,242,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-15,6839.9,6497.9,7181.89,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-17,6746.0,6408.7,7083.3,153,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-18,6792.05,6452.45,7131.65,173,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-19,6834.1,6492.4,7175.81,211,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-20,6808.15,6467.74,7148.56,164,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-21,6770.2,6431.69,7108.71,217,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-22,6750.25,6412.74,7087.76,171,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-24,6822.35,6481.23,7163.47,213,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-25,6810.4,6469.88,7150.92,169,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-26,6752.45,6414.83,7090.07,235,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-27,6814.5,6473.77,7155.23,233,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-28,6866.55,6523.22,7209.88,211,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-11-29,6804.6,6464.37,7144.83,204,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-01,6880.7,6536.66,7224.73,228,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-02,6808.75,6468.31,7149.19,175,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-03,6788.8,6449.36,7128.24,223,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-04,6922.85,6576.71,7268.99,168,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-05,6846.9,6504.55,7189.24,180,Quintal
Groundnut,Rajkot,Various,Rajkot,2014-12-06,6922.95,6576.8,7269.1,158,Quintal
