commodity,variety,market,district,state,date,modal_price,min_price,max_price,arrivals,unit
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-15,5821.1,5408.63,6132.77,94.71,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-16,6162.73,5722.55,6557.34,88.55,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-17,6135.55,5782.55,6473.69,212.62,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-18,6274.92,5984.38,6749.77,255.06,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-19,6547.15,6254.41,6911.77,185.21,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-20,5392.27,5104.86,5576.28,145.65,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-21,6833.51,6337.61,7226.34,303.52,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-22,6495.69,6071.9,6908.07,98.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-23,6148.09,5735.12,6464.54,44.03,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-24,6253.92,6016.64,6607.6,225.87,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-25,5755.25,5492.62,6169.01,174.27,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-26,6293.4,6060.84,6754.11,278.47,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-27,6287.58,5868.0,6598.14,101.35,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-28,6288.54,5911.87,6713.59,295.85,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-02-29,6265.0,6009.65,6479.57,54.83,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-01,6609.35,6169.42,7054.04,88.57,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-02,6141.95,5808.28,6335.52,388.7,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-03,0.0,6412.1,7155.96,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-04,6385.28,6097.05,6824.22,438.47,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-05,5937.58,5739.22,6268.87,329.03,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-06,6017.48,5801.35,6302.09,356.84,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-07,6020.82,5716.75,6455.92,109.69,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-08,0.0,5351.46,5932.52,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-09,5911.24,5482.2,6347.73,290.76,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-10,6682.9,6301.05,7213.95,279.7,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-11,6547.91,6060.3,6911.51,231.77,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-12,5645.14,5193.57,5984.59,231.32,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-13,6741.53,6471.61,7171.54,305.15,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-14,6474.48,5990.38,6847.83,111.42,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-15,6523.62,6235.84,6955.81,113.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-16,6021.59,5654.47,6307.83,368.03,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-17,6224.02,5838.47,6525.33,387.99,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-18,6246.6,5865.79,6654.2,323.78,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-19,6848.62,6438.42,7239.36,319.33,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-20,6358.67,6057.71,6699.39,323.36,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-21,6130.52,5790.52,6528.47,71.96,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-22,6839.51,6497.39,7048.6,91.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-23,6315.17,5929.41,6723.72,280.43,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-24,6477.78,6266.75,6957.13,387.99,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-25,0.0,6041.49,6969.39,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-26,7005.11,6689.68,7434.03,345.73,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-27,6216.68,5939.03,6575.27,399.48,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-28,6511.22,5993.41,6884.22,148.59,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-29,5523.66,5173.32,5820.1,101.19,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-30,6634.7,6278.25,6982.55,435.5,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-03-31,6687.17,6467.26,7020.16,412.73,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-01,6239.07,5760.32,6494.75,401.22,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-02,6786.62,6570.57,7186.69,353.56,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-03,5521.3,5162.19,5727.4,262.27,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-04,0.0,6342.85,7145.44,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-05,6832.39,6399.39,7197.8,125.89,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-06,7038.34,6540.56,7344.39,499.52,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-07,6483.95,6170.99,6799.25,366.74,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-08,6393.32,5981.26,6679.78,406.27,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-09,0.0,6308.52,6919.63,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-10,5558.59,5237.39,5977.74,350.23,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-11,6222.15,5993.38,6628.09,112.38,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-12,6651.34,6251.93,6869.69,105.84,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-13,5870.9,5620.53,6128.9,386.82,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-14,6818.4,6333.08,7077.55,315.46,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-15,5854.06,5619.38,6156.06,346.44,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-16,6142.5,5844.14,6554.2,340.85,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-17,0.0,6248.01,6852.08,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-18,6491.13,6256.44,6995.22,102.47,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-19,6885.99,6360.38,7354.85,93.04,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-20,6959.7,6474.03,7256.71,342.19,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-21,6817.05,6549.44,7198.2,274.12,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-22,6901.27,6676.47,7205.68,295.37,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-23,5825.08,5449.03,6205.69,367.79,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-24,6038.63,5614.88,6310.8,240.62,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-25,6302.77,5893.45,6651.9,101.16,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-26,7029.31,6732.84,7318.19,97.28,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-27,6487.67,6202.45,6869.11,407.05,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-28,6658.87,6286.35,7123.33,255.35,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-29,6128.43,5719.76,6321.46,222.36,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-04-30,6656.71,6134.12,7127.99,386.37,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-01,5744.06,5571.25,5948.69,149.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-02,5911.12,5558.26,6159.77,113.3,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-03,5870.99,5641.48,6203.85,99.15,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-04,5945.02,5488.82,6183.19,252.85,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-05,5766.22,5591.89,6028.23,220.31,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-06,5803.53,5482.13,6037.57,266.79,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-07,5586.61,5331.59,5842.93,232.48,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-08,5527.66,5244.73,5823.58,274.17,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-09,5621.34,5187.47,6037.72,53.23,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-10,6509.28,6032.59,6724.58,97.08,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-11,6205.33,5769.11,6410.0,309.95,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-12,5816.72,5481.87,6244.78,444.09,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-13,5870.93,5645.97,6086.86,298.1,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-14,6484.15,6107.79,6814.81,356.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-15,6086.67,5671.89,6565.93,313.33,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-16,5843.65,5609.47,6157.57,92.56,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-17,5697.36,5346.07,5939.87,103.24,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-18,6069.94,5811.09,6307.81,359.8,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-19,5777.36,5442.2,6017.09,227.68,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-20,5369.48,5197.51,5728.01,353.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-21,6016.18,5619.97,6327.6,313.9,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-22,6480.59,6101.68,6914.08,258.01,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-23,6518.49,6297.38,6962.67,85.39,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-24,5996.84,5689.83,6296.92,93.81,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-25,5539.79,5346.19,5711.33,338.04,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-26,6558.78,6243.62,6837.1,370.64,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-27,5985.09,5680.46,6439.13,253.09,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-28,5989.57,5778.09,6321.29,351.87,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-29,0.0,6063.82,6739.86,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-30,6191.67,5906.07,6631.07,98.64,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-05-31,6265.87,6039.17,6508.77,99.97,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-01,0.0,4909.71,5374.82,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-02,5297.19,5114.77,5640.39,242.39,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-03,5512.38,5264.21,5803.87,266.94,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-04,5460.71,5028.29,5698.81,193.88,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-05,5719.23,5362.39,6129.47,370.21,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-06,5496.9,5144.9,5753.2,89.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-07,5482.4,5202.53,5764.95,106.97,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-08,5090.28,4814.49,5395.29,305.49,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-09,6085.92,5889.89,6530.16,349.37,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-10,5511.89,5099.6,5777.05,270.08,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-11,0.0,4736.95,5266.3,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-12,5465.84,5077.02,5891.59,272.67,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-13,5338.84,5071.83,5524.55,90.15,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-14,4802.91,4583.7,5140.22,76.59,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-15,5255.49,5062.75,5542.74,164.99,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-16,5807.38,5545.42,6050.25,317.35,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-17,5395.55,5199.39,5713.89,345.19,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-18,5862.3,5521.13,6267.97,299.25,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-19,5364.19,4949.05,5597.93,272.45,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-20,5758.41,5524.49,6016.34,79.69,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-21,0.0,5371.86,6021.22,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-22,5411.27,5213.36,5593.42,251.87,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-23,5713.24,5361.55,5903.44,340.28,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-24,5625.17,5276.0,5914.83,311.68,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-25,6031.95,5633.57,6436.38,164.87,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-26,5292.72,5046.43,5453.93,260.1,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-27,7394.61,7103.18,7921.61,97.39,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-28,5913.91,5527.74,6160.71,59.09,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-29,5251.61,5052.0,5551.08,233.57,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-06-30,5786.93,5473.35,6101.63,289.64,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-01,5928.14,5519.72,6184.7,51.83,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-02,5975.53,5687.31,6229.01,66.12,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-03,5524.63,5238.57,5894.24,68.25,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-04,5574.63,5398.13,5835.66,16.21,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-05,5954.08,5555.11,6361.14,16.1,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-06,5597.68,5302.94,5955.97,55.77,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-07,0.0,5685.48,6263.09,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-08,6012.58,5536.95,6259.09,22.99,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-09,5536.56,5118.5,5830.83,5.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-10,5957.96,5628.32,6155.26,63.5,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-11,5585.13,5189.58,5769.52,38.81,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-12,5500.35,5297.27,5829.92,14.64,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-13,4822.55,4451.79,5137.11,38.38,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-14,5531.76,5300.25,5761.96,106.94,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-15,5589.73,5289.66,5798.27,5.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-16,5435.32,5041.06,5749.19,68.81,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-17,6121.58,5705.47,6518.99,181.12,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-18,6134.53,5890.51,6475.37,9.47,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-19,6046.12,5702.77,6382.37,40.01,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-20,5435.47,5057.05,5674.05,68.35,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-21,0.0,5014.03,5616.54,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-22,5771.03,5543.09,6066.3,72.11,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-23,5653.69,5326.74,5968.31,52.5,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-24,5310.5,5096.85,5666.67,48.84,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-25,5975.44,5644.6,6201.47,27.14,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-26,5875.3,5406.2,6341.24,38.48,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-27,5419.5,5114.46,5715.94,83.78,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-28,5562.34,5308.41,5903.93,139.57,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-29,6107.02,5674.11,6400.97,119.74,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-30,5161.49,4927.22,5542.19,98.67,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-07-31,5355.7,4959.18,5517.89,94.66,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-01,0.0,5907.92,6470.51,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-02,5194.59,4833.91,5605.68,4.53,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-03,5546.75,5314.97,5753.78,78.66,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-04,5781.37,5600.13,5966.53,53.83,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-05,5321.57,4944.04,5582.52,82.46,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-06,5672.6,5410.85,5967.98,14.17,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-07,5419.98,5039.35,5698.38,5.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-08,0.0,5471.83,6103.2,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-09,5253.89,5080.22,5491.78,3.73,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-10,6062.75,5628.51,6402.74,65.69,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-11,6909.94,6448.63,7278.58,105.74,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-12,5960.09,5651.85,6158.1,5.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-13,5893.35,5555.56,6081.8,102.58,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-14,5485.65,5069.45,5755.58,7.73,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-15,4667.0,4435.57,4922.36,5.12,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-16,5416.42,5209.87,5802.36,37.78,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-17,6359.48,5908.04,6838.2,82.22,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-18,5639.32,5459.62,5816.26,70.14,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-19,0.0,5747.15,6226.6,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-20,5099.09,4841.15,5345.17,59.6,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-21,0.0,5027.59,5719.66,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-22,5781.9,5482.04,6127.66,41.75,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-23,5823.29,5368.24,6025.76,43.26,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-24,5917.59,5515.23,6172.94,109.21,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-25,6076.44,5785.95,6380.84,100.73,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-26,5895.04,5656.26,6131.26,61.28,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-27,5411.31,5021.91,5808.92,23.09,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-28,5739.32,5525.5,5923.96,60.3,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-29,5171.67,4833.34,5584.86,5.47,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-30,5927.11,5726.3,6329.97,13.69,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-08-31,5581.56,5213.68,5887.89,51.41,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-09-01,6080.73,5612.18,6395.95,41.26,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-09-02,5258.54,4905.66,5446.82,70.13,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-09-03,5162.96,4806.13,5525.93,66.28,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-09-04,0.0,4798.58,5272.18,0.0,Quintal
Mustard,Black,Alwar,Alwar,Rajasthan,2020-09-05,4791.56,4409.14,4981.64,23.12,Quintal
